% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
63 +1.085469900e-01 +1.085469900e-01 +7.437854699e+01 +7.437854699e+01 -1.5763e+00 -1.0209e+00
76 +7.750372990e-02 +7.750372990e-02 +7.434750373e+01 +7.434750373e+01 -1.2142e+00 -9.3703e-01
82 +4.254731022e-02 +4.254731022e-02 +7.431254731e+01 +7.431254731e+01 -1.2343e+00 -1.0064e+00
88 +3.652471837e-02 +3.652471837e-02 +7.430652472e+01 +7.430652472e+01 -1.4911e+00 -1.2197e+00
100 +1.215394621e-02 +1.215394621e-02 +7.428215395e+01 +7.428215395e+01 -1.2068e+00 -1.1440e+00
111 +6.418894173e-03 +6.418894173e-03 +7.427641889e+01 +7.427641889e+01 -1.2454e+00 -1.2595e+00
116 +3.856184157e-04 +3.856184157e-04 +7.427038562e+01 +7.427038562e+01 -1.2815e+00 -1.1980e+00
133 +3.513886413e-05 +3.513886413e-05 +7.427003514e+01 +7.427003514e+01 -1.3033e+00 -1.2070e+00
161 +8.956088990e-06 +8.956088990e-06 +7.427000896e+01 +7.427000896e+01 -1.3013e+00 -1.2046e+00
177 +5.004970021e-06 +5.004970021e-06 +7.427000500e+01 +7.427000500e+01 -1.3028e+00 -1.2026e+00
183 +3.498689949e-06 +3.498689949e-06 +7.427000350e+01 +7.427000350e+01 -1.3017e+00 -1.2032e+00
190 +3.723006614e-07 +3.723006614e-07 +7.427000037e+01 +7.427000037e+01 -1.3014e+00 -1.2016e+00
202 +1.885987189e-07 +1.885987189e-07 +7.427000019e+01 +7.427000019e+01 -1.3005e+00 -1.2013e+00
223 +1.422899345e-07 +1.422899345e-07 +7.427000014e+01 +7.427000014e+01 -1.3004e+00 -1.2015e+00
230 +4.759030503e-09 +4.759030503e-09 +7.427000000e+01 +7.427000000e+01 -1.3008e+00 -1.2017e+00
% function evaluation | noise-free fitness - Fopt (-1.227000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.650809532e+00 +3.650809532e+00 -8.619190468e+00 -8.619190468e+00 +2.8834e+00 -1.5756e+00
16 +2.402128930e+00 +2.402128930e+00 -9.867871070e+00 -9.867871070e+00 +2.1582e+00 -3.3182e+00
17 +1.455404846e+00 +1.455404846e+00 -1.081459515e+01 -1.081459515e+01 +2.6701e+00 -2.6842e+00
34 +7.582915960e-01 +7.582915960e-01 -1.151170840e+01 -1.151170840e+01 +3.7899e+00 -2.4323e+00
43 +1.917594447e-02 +1.917594447e-02 -1.225082406e+01 -1.225082406e+01 +3.5982e+00 -3.3836e+00
70 +4.013747799e-03 +4.013747799e-03 -1.226598625e+01 -1.226598625e+01 +3.7342e+00 -3.3569e+00
85 +3.343413828e-03 +3.343413828e-03 -1.226665659e+01 -1.226665659e+01 +3.7266e+00 -3.3539e+00
106 +2.108085042e-04 +2.108085042e-04 -1.226978919e+01 -1.226978919e+01 +3.7038e+00 -3.2853e+00
130 +1.378323294e-04 +1.378323294e-04 -1.226986217e+01 -1.226986217e+01 +3.6992e+00 -3.2914e+00
132 +6.709718171e-06 +6.709718171e-06 -1.226999329e+01 -1.226999329e+01 +3.7065e+00 -3.3013e+00
153 +2.937020369e-06 +2.937020369e-06 -1.226999706e+01 -1.226999706e+01 +3.7097e+00 -3.2990e+00
165 +1.104452126e-06 +1.104452126e-06 -1.226999890e+01 -1.226999890e+01 +3.7090e+00 -3.2988e+00
168 +6.075282499e-08 +6.075282499e-08 -1.226999994e+01 -1.226999994e+01 +3.7080e+00 -3.2994e+00
213 +3.460915110e-09 +3.460915110e-09 -1.227000000e+01 -1.227000000e+01 +3.7080e+00 -3.2992e+00
% function evaluation | noise-free fitness - Fopt (-8.140000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.892871074e+01 +1.892871074e+01 -6.247128926e+01 -6.247128926e+01 -4.3983e-01 -3.7211e+00
5 +6.820993913e+00 +6.820993913e+00 -7.457900609e+01 -7.457900609e+01 -1.0410e+00 -1.0151e-01
7 +3.572554903e+00 +3.572554903e+00 -7.782744510e+01 -7.782744510e+01 +3.4180e+00 +4.8589e-01
25 +6.030801746e-01 +6.030801746e-01 -8.079691983e+01 -8.079691983e+01 +9.2838e-01 -3.0973e-01
54 +2.536344312e-01 +2.536344312e-01 -8.114636557e+01 -8.114636557e+01 +1.8416e+00 -2.7376e-01
